path,filename,ext,phase,region,data_type,data_name,date_in_filename
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-12.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-12
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-09.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-09
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-16.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-16
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-02.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-02
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-21.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-21
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-19.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-19
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-25.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-25
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-06.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-06
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-12.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-12
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-16.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-16
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-23.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-23
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-02.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-02
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-14.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-14
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-28.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-28
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-26.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-26
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-30.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-30
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-24.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-24
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-18.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-18
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-19.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-19
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-25.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-25
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-31.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-31
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-27.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-27
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-29.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-29
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-01.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-01
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-15.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-15
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-22.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-22
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-03.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-03
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-17.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-17
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-13.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-13
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-24.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-24
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-07.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-07
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-18.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-18
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-11.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-11
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-05.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-05
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-26.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-26
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-01.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-01
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-20.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-20
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-15.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-15
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-08.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-08
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-03.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-03
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-17.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-17
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-27.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-27
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-25.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-25
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-19.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-19
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-18.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-18
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-24.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-24
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-26.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-26
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-16.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-16
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-02.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-02
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-09.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-09
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-28.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-28
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-14.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-14
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-21.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-21
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-04.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-04
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-27.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-27
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-10.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-10
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-16.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-16
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-21.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-21
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-09.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-09
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-19.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-19
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-25.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-25
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-04.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-04
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-10.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-10
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-27.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-27
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-15.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-15
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-03.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-03
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-17.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-17
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-01.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-01
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-16.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-16
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-02.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-02
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-14.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-14
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-28.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-28
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-26.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-26
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-02-02.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-02-02
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-11.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-11
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-24.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-24
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-05.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-05
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-18.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-18
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-08.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-08
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-03.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-03
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-20.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-20
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-17.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-17
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-22.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-22
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-15.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-15
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-13.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-13
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-07.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-07
